neuron_id,explanation,correlation_score,tag_list
26_11146,"First-person pronouns (e.g., ""I"", ""me"", ""myself"") and self-referential behaviors in contexts of accountability, apology, or commitment. This includes: 
1. Direct self-identification 
2. Responsibility-related terms (e.g., ""commit"", ""apply"") 
3. Apology phrases (e.g., ""I was wrong"", ""I'm sorry"") 
4. Autonomous action verbs (e.g., ""will"", ""shall"") 
5. Emotional ownership expressions (e.g., ""my feelings"") 
6. Self-attributed verbs in disclosure/promise scenarios (e.g., ""I decided"", ""I will""). 

The neuron activates strongly when speakers proactively take responsibility for actions/emotions or make personal commitments, commonly appearing in vulnerable interpersonal communication scenarios.",0.368408679,[]
26_11342,"This neuron is primarily designed to identify proper nouns, particularly geographical names, brand names, and organization names, and demonstrates heightened sensitivity to digital/technical entities such as websites, platforms, and software products.",0.291535503,[]
26_11641,"Translation of Chinese idiomatic expressions or classical usages (e.g., proverbs, classical poetry quotes, archaic sentence structures) requires preserving cultural nuances while maintaining conciseness. For example:
- 成语 (Idioms): ""饮水思源"" → ""Drink water and think of its source"" (literal translation with注释: ""appreciate origins when enjoying benefits"")
- 古诗引用 (Poetry quotes): ""床前明月光"" → ""Before my bed, a pool of moonlight"" (Li Bai's verse, retaining imagery)
- 文言句式 (Classical syntax): ""吾不知其名"" → ""I know not its name"" (archaic structure with modern grammar adjustments)
Key: Balance literal translation with explanatory notes to convey both form and cultural depth.",0.302897523,[]
26_1170,"Detect words containing 'bet' and similar spellings (e.g., 'Betty' or 'betrays'), with a strong emphasis on concepts related to betting, gambling, or placing bets.",0.423170481,[]
26_11702,"Terms related to systemic processes and structural transformation, particularly concepts involving integration, digitization, standardization, or simplification. Includes system integration (e.g., organizational integration, integrated management, process integration), digitization/modernization (e.g., digitization, electronic transition, IT application, online transition), standardization (e.g., normalization, institutionalization, systematization), simplification (e.g., colloquialization, clarity-focused simplification, everyday language adaptation), and structural transformation (e.g., shift from paper-based to digital systems, transition from small-scale to large-scale operations). This neuron focuses on formal/technical language describing organizational/technical workflow reforms, modernization efforts, or paradigm shifts (e.g., educational reforms, tax system digitization), while also addressing stylistic demands for simplified communication (e.g., requirements for colloquial rephrasing).",0.26943068,[]
26_11772,"This neuron responds to vocabulary related to leather or skin products, particularly Chinese terms with the character ""皮"" (e.g., ""皮包"" (leather bags), ""皮卡"" (PiKa), ""皮带"" (belts), ""皮鞋"" (shoes)), as well as analogous terms in other languages. It also occasionally reacts to proper nouns phonetically similar to these keywords.",0.476277678,[]
26_11825,Numbers or numerical values (especially multi-digit numbers) in the text.,0.520740172,[]
26_11885,"This neuron primarily responds to non-English names or foreign language terms, particularly personal names, place names, and words containing special characters from non-Latin alphabet languages such as Spanish, Arabic, and Chinese.",0.266049693,[]
26_11998,"This Neuron identifies mentions of authors or contributors in documents by detecting explicit creator labels (e.g., 'author'), metadata specifying work originators, and attribution statements connecting names to creative contributions. It focuses on tracing creation sources rather than thematic content to assist in determining copyright holders and material provenance.",0.421880518,[]
26_12121,"Numeric sequences representing dates and their various formats (e.g., ""March 1, 2025"", ""February 20"", ""2 0 0 8""), covering components like year, month, day, and time. Commonly used in structured contexts such as schedules, deadlines, or timestamps, applicable to both Chinese and English texts.",0.501496236,[]
26_12127,"Legal terminology and judicial procedures, including criminal charges (e.g., ""criminal,"" ""crime,"" ""arrest,"" ""sentencing,"" ""RICO Act""), judicial roles (e.g., ""prosecutor,"" ""federal prosecutor,"" ""defendant,"" ""witness""), legal processes (e.g., ""trial,"" ""appeal,"" ""evidence,"" ""arrest warrant""), law enforcement actions (e.g., ""police investigation,"" ""illegal activities""), and legal document markings (e.g., statutory citations, case numbers, court records). This neuron strongly responds to formal legal consequences (e.g., ""punishable by up to 20 years imprisonment"") and institutional procedures (e.g., ""court,"" ""federal prosecutor""), covering scenarios of criminal case descriptions and procedural documents.",0.379474658,[]
26_12138,"Idioms or proverbs, which are fixed expressions used to convey figurative meanings.",0.33805477,[]
26_12259,"Authorized behavior or prohibitive clause terminology, especially in legal/regulatory contexts (e.g., ""without authorization""/""unauthorized"", ""prohibited""/""shall not"", ""未经""/""未经 approval""). This neuron is highly activated by Chinese prohibitive terms (e.g.,高频 ""sanzhi"" 自擅), contractual prohibitions (e.g., ""may not withdraw funds without authorization""), regulatory overreach scenarios (e.g., ""unauthorized alighting""), English contractual phrasing (e.g., ""Take...without"", ""may be reproduced""), and directive phrases (e.g., ""directly指定"", ""self-recovery""). Focuses on detecting unauthorized actions across languages in legal documents, regulations, and contracts.",0.320057066,[]
26_12393,"Detect passive voice structures, focusing on Chinese passive markers like ""被"" (bei) and English passive forms. Identify scenarios where the subject is affected by external actions or external forces. Ensure accurate translation while preserving contextual nuances, such as emphasizing the recipient of the action over the agent. Maintain conciseness without omitting critical information, and align English passive constructions (e.g., ""be + past participle"") with the original intent. Highlight agents explicitly if specified in Chinese (e.g., ""被[agent]..."") using ""by"" in English. Address both literal (e.g., physical impact) and abstract (e.g., influence) contexts.",0.403316281,[]
26_12669,"Detect negation markers and prefixes in Chinese and English, including Chinese negation characters (e.g., 不, 无, 非, 未) and English negation prefixes/suffixes (e.g., un-, n't, not). This neuron specifically focuses on identifying standalone negation words and prefixes, with activation strength varying by specific terms (e.g., Chinese 不 has a 5-10 score, while un- in unaccompanied scores 6). Consistency is maintained across contexts such as medical descriptions, technical configurations, social commentary, and everyday language.",0.330031234,[]
26_1329,"Terms related to circular geometric elements or components, including structural descriptions and mathematical contexts such as circumference, concentric circles, diameter, center, semicircle, cylindrical containers, etc., as well as circular structures implied through radial arrangement or rotational symmetry. Covers circular motion or spatial patterns (e.g., ""around,"" ""turning radius""), and compound words featuring the ""circum-"" or ""circle"" root. This neuron activates when explicit circular terminology or implied annular characteristics are detected in technical, mathematical, or design contexts.",0.475403064,[]
26_1333,"Detect embedded numerical values within structured financial or mathematical contexts, such as currency conversions, equations, statistics, or code-like formats including numeric sequences (e.g., '6 9.13121元1'), financial thresholds (e.g., '4227元'), percentages (e.g., '34%'), or structured data (e.g., XML/JSON-formatted numerical pairs).特别关注结合数字、单位（如“元”）和公式语法的场景，用于定量推理、会计或算法处理的关键数值识别。  ",0.597868242,[]
26_13355,"This neuron exhibits strong activation in response to punctuation marks and short interjections or exclamations, particularly in conversational or dialogic contexts. It shows pronounced sensitivity to symbols like question marks (""?"") and exclamation points (""!"") as well as emotionally charged Chinese lexical elements such as the question particle ""ma"" (吗) and interjections like ""a"" (啊). The neuron specifically detects features indicating questioning or emotional expression in dialogue, with the highest activation intensity towards question particles and punctuation symbols.",0.450725527,[]
26_13439,"The neuron responds to physical objects with a solid, block-like, or chunky texture, exhibiting a strong reaction to vocabulary describing solid materials or objects with distinct physical mass and texture (e.g., ""block,"" ""chunk,"" ""ice,"" ""stone""). It specifically focuses on blocky-textured foods and hard solid objects such as stones, bricks, and ice.",0.374572167,[]
26_13709,"Detect linguistic markers indicating identity, similarity, or equivalence across contexts: 
- Chinese character '同' in homophonic discussions (e.g., ""同音字"" - homophones), technical equivalence expressions (e.g., ""同生同亡"" - co-existing/co-perishing), and categorization (e.g., ""同类型"" - same type)
- English ""same"" in service guarantees (""same-day delivery""), technical analogies (""the same applies""), and temporal consistency (""same time"")
- ""Common"" in collaborative scenarios (""common ground"")

This neuron focuses on core equivalence concepts across languages: feature consistency, shared experiences, technical parity, and alignment in collaboration.",0.525334844,[]
26_13750,"Terms related to HTML and XML tags and special character encoding, including markup language elements used in web development (such as HTML tags and XML tags) and encoding forms used to escape special characters (such as &amp; and &lt;).",0.252568742,[]
26_13839,"This neuron primarily responds to conversational patterns in text, particularly the responsive components of dialogue such as affirmative responses (e.g., ""yes""), acknowledgment expressions (e.g., ""Lord, yes""), and courtroom dialogues. It exhibits a strong response to formal conversational structures, especially question-and-answer pairs that incorporate honorifics or formal titles.",0.308451036,[]
26_13914,"Detect references to physical locations, specifically indoor architectural structures such as rooms, apartments, floors, and internal spaces.",0.297894409,[]
26_14086,"Content referring to ""IQ"" (intelligence/IQ) in contexts such as discussing intellectual capacity, scams (e.g., ""IQ tax,"" referring to exploitation based on perceived low intelligence), or criticism of decision-making intelligence.",0.284146231,[]
26_14487,"Neurons detecting emphatic negation patterns in Chinese text, focusing on phrases combining negation words (e.g., ""不/无"") with intensifiers to form absolute negation or impossibility. Core patterns include four-character idioms and fixed structures like:  
- Complete impossibility (""无法"", ""无以为"")  
- Total denial (""都不"", ""绝不"")  
- Existential negation (""根本没有"")  
- Extreme rejection (""都不为过"")  
- Physical/categorical impossibility (""尸"", ""剐"")  
Specifically responds to:  
1. ""都不+verb"" structures (""都不曾"")  
2. ""无/不+ability verbs"" (""无以为书"")  
3. Double negation patterns (""不...不..."")  
4. Classical negation expressions (e.g., ""罄竹难书""-type phrases)  
This neuron identifies absolute negation, prohibition, and culturally embedded impossibility expressions in Chinese contexts.  ",0.290452117,[]
26_14488,"Common Chinese four-character idioms and fixed expressions (especially those indicating intensity, progression, or sequence):

1. 一石二鸟 (yī shí èr niǎo) → kill two birds with one stone  
2. 势如破竹 (shì rú pò zhú) → advance like a storm  
3. 百尺竿头 (bǎi chǐ gān tóu) → at the top of the ladder  
4. 步步为营 (bù bù wéi yíng) → fortify every step  
5. 雷厉风行 (léi lì fēng xíng) → with lightning speed and wind force  
6. 顺藤摸瓜 (shùn téng mō guā) → follow the vine to find the melon  
7. 水到渠成 (shuǐ dào qú chéng) → water flows and the channel forms naturally  
8. 背水一战 (bèi shuǐ yī zhàn) → fight with one's back to the water  
9. 日新月异 (rì xīn yuè yì) → new each day, different each month  
10. 万无一失 (wàn wú yī shī) → ten thousand safeties with no loss  ",0.263964696,[]
26_14778,"Detect proper nouns of Italian or Latin origin, including personal names (e.g., Francesco), place names (e.g., Roma, Naples), product brands (e.g., Alchimia), and Italian surnames/placenames from Mediterranean regions (e.g., Nicasio). This neuron exhibits strong activation for names, geographic terms, and commercial brands with Italian/Latin etymology.",0.45342405,[]
26_14926,"This neuron detects sentence boundaries and dialogue turn-taking, becoming activated by punctuation marks that finalize sentences (particularly quotation marks, periods, and question marks), as well as the blank areas following these endings. Its activation is especially prominent when introducing new paragraphs or transitioning between dialogue exchanges.",0.276851851,[]
26_14980,"Context involving the transfer of responsibilities, duties, or authority between entities, particularly in formal organizational settings. Includes: explicit authority handovers (e.g., transferring quality inspection responsibilities to industry operators), contractual/legal obligations (e.g., mortgage assignments, debt repayment requirements), service handovers (e.g., service providers taking over equipment maintenance), supply chain or bureaucratic procedural delegation (e.g., delegating responsibility to third-party carriers), and Chinese terminology like ""将"" (transfer), ""交"" (handover), and ""产业链"" (industrial chain). This neuron focuses on structured operational authority transitions, emphasizing institutional workflow processes rather than casual exchanges.",0.32612316,[]
26_15055,"Polite directives or requests used in formal communication, such as euphemistic phrasing and courteous expressions in business emails, official notifications, or formal settings.",0.403730541,[]
26_15255,"Proper nouns, especially personal names in multilingual contexts.",0.269527093,[]
26_15300,"Proper nouns, especially proper names of persons, places, and organizations.",0.352684249,[]
26_15310,The past tense marker 'le' in Chinese is commonly used to indicate the past occurrence or completion of an action in a sentence.,0.259569968,[]
26_15329,"Mention of specific websites or organizations, including direct引用of particular URLs or institutional names.",0.449263188,[]
26_15386,"Detect motion-related terminology and spatial descriptions, particularly focusing on terms involving loitering, traveling, roaming, circumnavigating, and movement/transit through spaces.",0.309837151,[]
26_15424,"Numeric time format, such as specific times represented by numbers (e.g., ""14:30"" or ""2023-09-15"")",0.401091802,[]
26_15562,The forward slash character (/),0.457428957,[]
26_1562,"Detect motion-related actions and spatial transitions, with a focus on physical motion verbs (e.g., move, run), directional phrases (e.g., to the left, upward), and scenarios describing the transfer of people/objects between locations (e.g., from a room to the street).",0.385474099,[]
26_15886,"Detect structured data elements and formatting markers in Chinese and English text, including symbols and notations indicative of list structures, code syntax, legal citations, product specifications, and tabular data. This involves identifying punctuation such as colons/brackets, numbering patterns, version identifiers (e.g., ""edition""), and alphanumeric codes commonly found in technical documents, legal forms, and inventory lists.",0.244382459,[]
26_15999,"Detection and removal of actions related to deletion, dissipation, or disappearance, involving trigger terms such as ""delete,"" ""dissipate,"" ""erase,"" ""eliminate,"" ""remove"" (both in Chinese expressions like 删掉, 消散, 抹去, 扫除, 去掉 and English equivalents). Covers scenarios where objects are deleted, erased, dissolved, or vanish, including literal清除行为 and elimination of abstract concepts.",0.36320823,[]
26_16095,"This neuron responds to negative words and phrases, particularly the Chinese negation term ""不"" (meaning ""not"" or ""no"") and other negative terms or phrases in both Chinese and English texts. It exhibits strong activation across different contextual settings in response to various forms of negation expressions.",0.384533234,[]
26_16214,"Chinese characters and phrases related to taboos or prohibitions, particularly focusing on the character ""忌"" (meaning ""avoid"" or ""taboo"") and its compound words (e.g., ""忌讳"" [taboo], ""忌惮"" [hesitate to offend]), commonly appear in contexts involving sensitive topics, taboo content, or social norm restrictions.",0.273216454,[]
26_16279,"Detect financial penalties, contract deduction clauses, and structural monetary obligations in Chinese regulatory or compliance contexts. Specifically identifies: 
1. Deduction formulas (e.g., penalty ratios) 
2. Liquidated damages clauses (e.g., penalty amounts, deduction calculations) 
3. Contract termination clauses with financial implications 
4. Score-based systems with financial consequences (e.g., demerit points for violations) 
5. Incentive-penalty structures (e.g., reward/penalty amount frameworks) 
6. Percentage-based financial thresholds (e.g., ≤95% compliance triggers over-quota penalties) 
7. Compensatory clauses (e.g., ""fake-one-penalty-ten"" provisions). 

Focuses on rigid financial frameworks common in Chinese commercial contracts and regulations where numerical thresholds directly link to monetary rewards/punishments.",0.23080916,[]
26_16291,"Expression of jealousy, envy, or greed, reacting to words like ""jealousy"", ""envy"", ""very sneaky"", and contexts where there's desire for others' possessions or inferiority from comparison. Peak activation occurs when terms explicitly mention jealousy (e.g., Chinese ""eyeing enviously"") or describe envy towards others' belongings, experiences, or traits.",0.344196561,[]
26_16363,"Chinese characters and phrases associated with timidity, fearfulness, or cowardice, including direct terms for cowardice (e.g., ""懦"" [cowardice], ""怯"" [timid], ""懦弱"" [cowardliness], ""惧怕"" [fear/dread]), as well as contextual cues indicating timid behavior (e.g., ""羞"" [shame/embarrassment], ""狼狈"" [flustered/discomposed]). This neuron focuses on cowardly traits manifested in character personality descriptions within stories, psychological analysis of threatening behaviors, and exhibits high sensitivity to compound words like ""懦弱"" and ""惧怕"".",0.372851757,[]
26_16541,"Quotation marks and the phrases they enclose, especially when used to bracket titles or terms that are being questioned.",0.41416153,[]
26_16601,"Expressions encouraging or instructing someone to do something thoroughly/properly using the adverb ""hao3 hao3"" (meaning ""properly/well"") + verb phrases:
1. 好好学习 (hǎo hǎo xuéxí) → Study properly/well
2. 好好照顾 (hǎo hǎo zhàogù) → Take good care of
3. 好好休息 (hǎo hǎo xiūxi) → Rest properly
4. 好好吃饭 (hǎo hǎo chīfàn) → Eat properly
5. 好好工作 (hǎo hǎo gōngzuò) → Work diligently
6. 好好思考 (hǎo hǎo sīkǎo) → Think carefully
7. 好好表现 (hǎo hǎo biǎoxiàn) → Behave well
8. 好好利用 (hǎo hǎo lìyòng) → Use properly
These phrases emphasize doing the action thoroughly, properly, or with due diligence.",0.324455139,[]
26_1696,"Neurons detecting game-related strategic actions and components, focusing on card games, resource management, and competitive mechanisms. Their activation encompasses: core game elements (cards, hands, poker, board games, chips, characters), strategic operations (resource replenishment/management, combat attacks/strategies, risk-reward systems, psychological warfare), and metaphorical extensions (non-game deception behaviors like hypocrisy/bragging, spreadsheet operations analogized as resource management puzzles). This neuron tracks structured rule-based competitive systems, covering both literal game mechanics (card plays, poker terminology) and broader contextual strategic interactions.",0.495549082,[]
26_17028,"Detection of the Chinese passive marker ""被"" (bèi), used to form passive constructions typically indicating an action imposed on the subject. Neurons highly activate in the following contexts: 1. Passive structure (""被 + agent + verb""); 2. Situations where the subject endures an action (coerced behavior, obligations, or negative outcomes); 3. Formal and informal texts across domains (technical, social commentary, documents, etc.); 4. Adjacent words completing passive phrases (e.g., ""被利用"" bèi lìyòng ""be exploited"", ""被坑"" bèi kēng ""be deceived""). The neuron focuses on syntactic structure rather than semantic content, triggering regardless of contextual sentiment.",0.325553634,[]
26_17103,"Phrases indicating action initiation in navigational or instructional content (e.g., ""start a"" [开始...], ""start viewing"" [开始查看]) primarily appear in guiding or procedural texts.",0.302471115,[]
26_17138,"The neuron is activated when repetitive patterns or identical content appear in text, particularly when the same phrases, sentences, or paragraphs occur consecutively multiple times.",0.307089669,[]
26_17162,"When phrases indicating contrast or concession (e.g., ""but"") are followed by first-person pronouns (e.g., ""I"" or ""we""), this structure is triggered to express the speaker's personal perspective that qualifies or provides exceptions to the preceding statement.",0.382729184,[]
26_17453,"The neuron primarily responds to Chinese and Western names, capable of detecting personal names and surnames across languages. It exhibits stronger activation for individuals with higher public prominence or fame.",0.525735519,[]
26_17680,"Verbs related to drawing or grasping, especially in idiomatic expressions such as ""draw the line"" (to establish a limit) or ""draw up a plan"" (to formulate a plan). These verbs encompass both literal actions of drawing/grasping and their metaphorical usages.",0.431686843,[]
26_1773,"This neuron activates when detecting newline characters, formatting symbols, and error messages in code outputs. It is particularly responsive to console output modes, error information, line numbers, and special patterns (e.g., colons followed by line numbers). Its focus centers on structural elements of terminal/console outputs, especially error components and parts related to command-line interface (CLI) interactions.",0.370191907,[]
26_17743,"Content related to financial burdens, particularly student loans and personal debts, including phrases about economic hardship, loan amounts, debt accumulation processes, and their impacts. Focus on translating expressions regarding debt-induced economic pressure, specific loan figures, debt growth trajectories, and the negative effects of indebtedness on individuals' lives.",0.418576729,[]
26_17747,"This neuron responds strongly to references involving mirrors or self-reflection, especially in contexts of self-observation such as ""looking in the mirror,"" ""mirror"" (including specific types like ""linghua mirror"" in Chinese contexts), and the English term ""mirror."" It detects both literal mirror objects and metaphorical scenarios of introspection in both Chinese and English language contexts.",0.256124784,[]
26_17750,"Words indicating necessity, importance, or high degree (e.g., ""very,"" ""strict,"" ""necessary,"" ""important,"" ""most,"" ""high,"" ""special"") emphasize critical attributes, mandatory conditions, or extreme characteristics in different contexts.",0.274320547,[]
26_17808,"Polite expressions used in requests and gratitude, particularly euphemistic forms in Asian languages or their transliterated/borrowed expressions. Examples include:  
- Chinese: ""劳驾"" (excuse me), ""多谢"" (thank you)  
- Japanese: ""お礼を言います"" (I will express gratitude), transliterated ""arigatou"" (thanks)  
- Korean: ""감사합니다"" (formal thank you), ""고마워요"" (casual thanks)  
- Hindi: ""धन्यवाद"" (thank you), often transliterated as ""dhanyavaad""  
These forms often layer humility (e.g., Japanese お/ご honorifics) or indirectness (e.g., Mandarin ""请"" for requests) to convey respect. Phonetic adaptations in English (e.g., ""thank you"" vs. Chinese ""xièxiè"") highlight cultural nuances in politeness frameworks.",0.292756805,[]
26_18121,"Identify phrases indicating an event might occur earlier or later than actual timing, especially reacting strongly to expressions implying hypothetical past scenarios such as ""早就"" (long ago/already) and ""would have been long-since"".",0.309809106,[]
26_18191,"Phrases related to medications and treatment instructions, including specific details such as medication guidelines, medical advice, or treatment steps.",0.402251409,[]
26_18209,"Numeral classifiers combining numbers with quantifiers, especially those related to family members (e.g., ""kou"" (口) for household count) and categorical quantities (e.g., ""zong"" (宗) for accusations, ""jian"" (件) for items). This neuron strongly responds to phrases like ""five-member household"" (五口之家), ""seven people"" (七口人), categorized listings such as ""seven deadly sins"" (七宗罪, seven accusations), numbered combinations like ""three-piece set"" (三件套), and structured numerical expressions in code-mixed Chinese-English contexts.",0.22562581,[]
26_18283,"Concepts related to the supernatural or magic activate this neuron, particularly scenarios involving summoning, possession, or controlling entities and forces.",0.25090478,[]
26_18445,The exclamation mark (!) in the text.,0.518088756,[]
26_185,"Detect terms indicating sequence position or temporal relationships such as 'after', 'first', 'during', 'the first', and 'each'. This includes: 
1. Sequence markers (e.g., 'after the X event') 
2. Phase indicators (e.g., 'first time/instance') 
3. Temporal relations (e.g., 'during the period') 
4. Position references (e.g., 'within the system'). 
Used to identify sequential logic and structural temporal relationships in both technical and everyday contexts.",0.250317171,[]
26_18830,"This neuron detects intentional negative behaviors, particularly those involving manipulative, deceptive, or harmful actions associated with words or phrases like “故意”, “刻意”, ""deliberately"", or ""purposely"". It activates strongly when these terms are linked to negative consequences or manipulative intentions.",0.395834331,[]
26_18882,"This neuron exhibits the strongest activation across all forms of vocabulary related to ""characters,"" including character encoding, characters in text, and ""roles/personas"" as personality traits. It maintains sustained high activation levels (values 5-9) when directly encountering the term ""character,"" Chinese词汇 such as ""字符"" (character), ""字"" (character/word), and related terminology involving text processing and character manipulation in programming languages.",0.46728243,[]
26_19280,"This neuron detects terms associated with the season ""spring"" and names/tags starting with ""Ros"" (semantically or phonetically linked to spring). Key patterns include: Chinese ""春"" (activation 5-6) and ""夏季"" (weak activation 1); English ""Ros-"" prefixes (e.g., Rosenthal, Rosado, activation 7-10), and ""Rose"" compounds (e.g., rosewood, activation 2-4); seasonal terms like ""spring"" (activation 2), and potential misclassification of ""Frankenstein"" (activation 1, possibly due to phonetic link between ""Frank"" and ""spring""). The neuron conflates direct translations of ""春"", Western names starting with ""Ros"" (phonetically associated with roses), and cross-linguistic seasonal terms, combining semantic features (seasonal concepts) and orthographic patterns (""Ros-"" prefix) for multilingual pattern recognition.",0.467398991,[]
26_19422,"The Chinese character ""搭"" (dā) is commonly used in contexts related to approaching/interacting (e.g., ""搭讪"" - to chat up someone), constructing scenarios (e.g., ""搭场景"" - build a scenario), or establishing connections. It frequently appears in phrases describing social interactions (e.g., building relationships) or structural frameworks (e.g., constructing contextual outlines).",0.235424855,[]
26_19484,"This neuron primarily responds to encoded data patterns in binary or hexadecimal formats, exhibiting significantly increased activation when encountering Base64 strings, hexadecimal sequences, and other binary data fragments. It is particularly sensitive to specific character patterns in encoded blocks such as 'Z', 'X', 'R', numeric characters, and common special symbols in encoded formats, reaching peak activation levels in sequences containing these elements.",0.320952752,[]
26_19570,"Legal Copyright and Enforcement Notice: This content is protected under applicable copyright laws. Unauthorized use, reproduction, or distribution is strictly prohibited. The rights holder reserves all rights and will pursue legal action against any infringement.",0.425829249,[]
26_19654,"Detect negative structures beginning with ""不"" (bu4), especially phrases forming rhetorical questions or emphatic statements (e.g., ""不是"" [bu4 shi4], ""不就是"" [bu4 jiù shì], ""不都是"" [bu4 dōu shì]). These structures use negation to emphasize viewpoints or pose rhetorical questions.",0.436006243,[]
26_19866,"Detect the presence of Chinese character ""胡"" and related characters with similar semantic meanings, which are often used to indicate nonsense, random talk, or fabrication (e.g., 胡说 - nonsense, 胡来 - reckless behavior, 胡思乱想 - random thoughts, 胡编乱造 - fabrication). ",0.359272964,[]
26_19999,"Prepositions or adverbs indicating temporal or spatial progression (e.g., ""to,"" ""after,"" ""toward a place""), used to point to specific time points or locations.",0.335918374,[]
26_20151,"Neurons focus on features presented through direct quotations in conversational interactions, including questions, exclamatory sentences expressing surprise/emotion, repetitive phrases emphasizing uncertainty or conflict, mirroring dialogues showcasing tension, and emotionally charged interpersonal reactions. Special emphasis is placed on textual fragments within quotation marks that demonstrate rhetorical questioning, sudden cognitive shifts, and repetitive emphasis, which reflect dynamics of interpersonal interaction.",0.288216433,[]
26_20153,"This neuron detects gender-related possessive structures in Chinese, particularly when gender terms (e.g., ""男"" ""女"") are followed by the structural particle ""的"", such as in ""男的"" (man's), ""女的"" (woman's), or ""X的"" (where X is a gender-related noun/pronoun like ""人"" person, ""男人"" man). It identifies grammatical structures combining gender markers with the possessive/descriptive ""de"", commonly appearing in contexts discussing gender roles, relationships, or attributes (e.g., ""男的在上面"" ""The man is on top"", ""女的是湖南人"" ""The woman is from Hunan""). While showing weaker activation for standalone pronouns or modal verbs, its core focus remains on gender-related possessive constructions or descriptive clauses.",0.356616482,[]
26_20158,"Detect question tags (吗/呢), interrogative words (怎么/为什么), and question marks (?) in Chinese text. This neuron strongly responds to: 1) Question particles (吗/呢/怎么/为什么) 2) Morally charged rhetorical questions (良心何安？这还是人吗？怎么好意思吗？) 3) Second-person moral accusations (你怎么...) 4) Existential ethical inquiries.特别 focuses on skeptical/indignant expressions common in Chinese online discourse, while ignoring simple declarative sentences.",0.403954759,[]
26_2023,"The possessive reference, especially the Chinese term ""自己的"" (one's own) and similar expressions indicating ownership or personal relationships.",0.440858016,[]
26_20285,"Neuron detecting positive evaluative adjectives across languages, focusing on: 
1. English terms like 'good' (activation 2-9), 'best', 'well' and comparative forms 'better' 
2. Chinese 'hǎo' spectrum (hǎo/gèng hǎo/hǎo de, activation 3-10) with grammatical variants 
3. Context-specific positives: 'Peace' (diplomatic), 'excellent' (technical), 'Foundation' (organizational strength) 
Shows cross-lingual quality sensitivity, particularly responsive to Chinese 'hǎo' derivatives and composite forms while recognizing quality/optimization terminology beyond core adjectives.",0.343099216,[]
26_20476,"Years represented in numeric format, such as 2017, 2023, etc.",0.447030268,[]
26_2055,"Interrogative phrases containing the question word ""what"", such as interrogative expressions used for questioning (e.g., ""what is it?"" or ""什么是...？"").",0.43271338,[]
26_2218,"The user requires translation of Chinese text to English with focus on accurately rendering communication verbs like ""强调"" (emphasize/stress), ""说"" (say), ""提到"" (mention), ""表示"" (express/state). When encountering quoted speech or dialogues, ensure precise verb selection (e.g., ""stated/mentioned/remarked"") while maintaining conciseness without information loss. Final output must strictly follow the specified format.",0.358901353,[]
26_2447,"Detect numerical identifiers and version markers in structured technical formats, including version numbers following keywords like ""ROT"" or ""position"", numerical codes in URLs/APIs (e.g., query parameters ""=3156615""), programming index numbers (e.g., ""filter_pdfs1"", ""_model1""), structured numerical patterns in Chinese technical queries (e.g., ""eller1"", ""_count1""), file paths with version numbers (e.g., ""ground1"", ""image1""), and numerical sequences in configuration files and code. This neuron focuses on identifying machine-readable numerical patterns as technical markers, rather than semantic content.",0.323831276,[]
26_2514,"The neuron specializes in translating proper nouns including geographic names (e.g., Toronto/Duōlúnduō, Dallas, Phoenix, Vancouver, Houston, Kamloops, Scarborough), sports teams (e.g., AHL/NHL leagues, Ravens, Texas Stars, Flames, Blackhawks), and media organizations (e.g., Toronto Star, Winnipeg Free Press, Los Angeles Times). It retains Chinese place names with拼音 annotations (e.g., 多伦多/Toronto/Duōlúnduō) and prioritizes uppercase entity accuracy in bilingual contexts, particularly in sports/municipal content. Examples: ""乌鸦队"" → ""Ravens"", ""火焰队"" → ""Flames"", ""多伦多星报"" → ""Toronto Star"".  ",0.344257545,[]
26_2595,"The neuron strongly reacts to structured citation formats, annotation syntax, and technical/document markup in Chinese and English documents, including: 
1. Parenthetical numeric references (e.g., ""[ty-reference](19)"") 
2. Chinese media sources (e.g., ""人民网"") 
3. Punctuation symbols (e.g., Chinese en-dash ""、"") 
4. Hyperlink phrases (e.g., ""click here to investigate"") 
5. Multimedia file naming patterns (e.g., ""_thumbnail-for-video-...""). 
It specifically processes formal documentation elements like citations,注释 syntax, and structural formatting markers.",0.298658586,[]
26_2966,"Detecting negative markers across languages with focus on granularity and prefixes reversing meaning. Includes: Chinese negative adverbs (e.g., ""不"" in ""不计其数"" ""不成熟"", ""无"" forming phrases like ""无法""), English negation structures (prefixes like ""un-"", contracted forms like ""'t"", adverb ""not""), negative quantifiers/phrases (e.g., ""不期而遇"" ""不用""). The neuron prioritizes standalone negative characters (不、無、un-、not), compound negation phrases, morphological negation via prefixes, and contexts emphasizing absence/reversal (e.g., ""不要"" ""不能""). Operates cross-linguistically but most responsive to Chinese negation markers, especially the versatility of ""不"" in varied grammatical roles and compound constructions.",0.433570693,[]
26_2974,"Please provide the specific text you want translated. I will ensure to:
1. Preserve all proper nouns (names, places, product names) as-is
2. Maintain essential information while using concise phrasing
3. Follow exact output formatting requirements",0.210532981,[]
